scale	run	baseline_time_ms	patched_time_ms	baseline_ns_per_pixel	patched_ns_per_pixel	speedup_percent
8.21	2	50.3941	36.6809	9.7376	7.0878	37.385
8.21	3	50.3519	36.6709	9.7295	7.0859	37.308
8.21	median	50.3750	36.6809	9.7339	7.0878	37.333
8.22	1	50.4770	36.8080	9.7277	7.0935	37.135
8.22	2	50.5199	36.7792	9.7360	7.0879	37.361
8.22	3	50.5338	36.7260	9.7387	7.0777	37.597
8.22	median	50.5199	36.7792	9.7360	7.0879	37.361
8.23	1	50.6599	36.8049	9.7383	7.0749	37.646
8.23	2	50.6320	36.8140	9.7329	7.0767	37.534
8.23	3	50.6561	36.8350	9.7375	7.0807	37.522
8.23	median	50.6561	36.8140	9.7375	7.0767	37.599
8.24	1	50.7522	36.9692	9.7301	7.0877	37.281
8.24	2	50.7469	36.9911	9.7291	7.0919	37.186
8.24	3	50.7970	36.9859	9.7387	7.0909	37.341
8.24	median	50.7522	36.9859	9.7301	7.0909	37.220
8.25	1	50.8130	36.9949	9.7209	7.0774	37.351
8.25	2	50.8480	36.9742	9.7276	7.0734	37.524
8.25	3	50.7889	37.0600	9.7163	7.0898	37.046
8.25	median	50.8130	36.9949	9.7209	7.0774	37.351
8.26	1	50.9779	37.0400	9.7315	7.0708	37.629
8.26	2	51.0340	37.0820	9.7422	7.0788	37.625
8.26	3	50.9989	37.0431	9.7355	7.0714	37.674
8.26	median	50.9989	37.0431	9.7355	7.0714	37.674
8.27	1	51.1611	37.0991	9.7407	7.0634	37.904
8.27	2	51.1990	37.1649	9.7479	7.0759	37.762
8.27	3	51.2669	37.1499	9.7608	7.0731	37.999
8.27	median	51.1990	37.1499	9.7479	7.0731	37.817
8.28	1	51.3060	37.2050	9.7437	7.0657	37.901
8.28	2	51.3110	37.2360	9.7447	7.0716	37.800
8.28	3	51.3670	37.2560	9.7553	7.0754	37.876
8.28	median	51.3110	37.2360	9.7447	7.0716	37.800
8.29	1	51.3499	37.3139	9.7263	7.0677	37.616
8.29	2	51.4541	37.3352	9.7461	7.0718	37.816
8.29	3	51.3959	37.3309	9.7350	7.0709	37.677
8.29	median	51.3959	37.3309	9.7350	7.0709	37.677
8.30	1	51.4419	37.4830	9.7230	7.0846	37.241
8.30	2	51.4331	37.3971	9.7213	7.0684	37.532
8.30	3	51.4510	37.3991	9.7247	7.0688	37.572
8.30	median	51.4419	37.3991	9.7230	7.0688	37.548
8.31	1	51.6281	37.5581	9.7374	7.0837	37.462
8.31	2	51.6548	37.5428	9.7424	7.0808	37.589
8.31	3	51.6109	37.5350	9.7342	7.0793	37.502
8.31	median	51.6281	37.5428	9.7374	7.0808	37.518
8.32	1	51.7621	37.6871	9.7370	7.0893	37.348
8.32	2	51.8141	37.7028	9.7468	7.0923	37.428
8.32	3	51.8129	37.7140	9.7466	7.0944	37.384
8.32	median	51.8129	37.7028	9.7466	7.0923	37.425
8.33	1	51.8861	37.7278	9.7359	7.0793	37.526
8.33	2	51.9309	37.8258	9.7444	7.0977	37.290
8.33	3	51.8949	37.7560	9.7376	7.0846	37.447
8.33	median	51.8949	37.7560	9.7376	7.0846	37.447
8.34	1	52.0022	37.8358	9.7322	7.0809	37.443
8.34	2	52.0568	37.8549	9.7424	7.0845	37.517
8.34	3	52.0389	37.8191	9.7390	7.0778	37.599
8.34	median	52.0389	37.8358	9.7390	7.0809	37.539
8.35	1	52.1250	37.8649	9.7345	7.0714	37.660
8.35	2	52.0680	37.8921	9.7238	7.0764	37.412
8.35	3	52.1021	37.9398	9.7302	7.0853	37.329
8.35	median	52.1021	37.8921	9.7302	7.0764	37.502
8.36	1	52.2718	37.9629	9.7412	7.0746	37.693
8.36	2	52.2230	38.0309	9.7321	7.0873	37.317
8.36	3	52.2361	38.0399	9.7345	7.0890	37.318
8.36	median	52.2361	38.0309	9.7345	7.0873	37.351
8.37	1	52.4499	38.0371	9.7489	7.0700	37.891
8.37	2	52.4781	38.1069	9.7541	7.0829	37.713
8.37	3	52.3331	38.0259	9.7272	7.0679	37.625
8.37	median	52.4499	38.0371	9.7489	7.0700	37.891
8.38	1	52.5479	38.1858	9.7428	7.0800	37.610
8.38	2	52.6419	38.1980	9.7602	7.0822	37.813
8.38	3	52.6028	38.1651	9.7530	7.0761	37.830
8.38	median	52.6028	38.1858	9.7530	7.0800	37.754
8.39	1	52.6230	38.2111	9.7313	7.0662	37.716
8.39	2	52.6428	38.2340	9.7350	7.0704	37.687
8.39	3	52.6249	38.2140	9.7317	7.0667	37.712
8.39	median	52.6249	38.2140	9.7317	7.0667	37.712
8.40	1	52.7360	38.3811	9.7317	7.0827	37.401
8.40	2	52.7408	38.3639	9.7326	7.0795	37.476
8.40	3	52.8078	38.4078	9.7449	7.0876	37.492
8.40	median	52.7408	38.3811	9.7326	7.0827	37.414
8.41	1	52.8638	38.4800	9.7347	7.0860	37.379
8.41	2	52.9230	38.4960	9.7456	7.0889	37.477
8.41	3	52.9549	38.4760	9.7515	7.0852	37.632
8.41	median	52.9230	38.4800	9.7456	7.0860	37.533
8.42	1	53.0550	38.5201	9.7446	7.0750	37.733
8.42	2	53.0159	38.5699	9.7374	7.0841	37.454
8.42	3	53.0581	38.5110	9.7451	7.0733	37.773
8.42	median	53.0550	38.5201	9.7446	7.0750	37.733
8.43	1	53.2289	38.6479	9.7524	7.0809	37.728
8.43	2	53.2629	38.6710	9.7586	7.0851	37.734
8.43	3	53.2360	38.6250	9.7537	7.0767	37.828
8.43	median	53.2360	38.6479	9.7537	7.0809	37.747
8.44	1	53.2959	38.6939	9.7393	7.0710	37.736
8.44	2	53.2970	38.7640	9.7396	7.0838	37.491
8.44	3	53.3419	38.7280	9.7477	7.0772	37.734
8.44	median	53.2970	38.7280	9.7396	7.0772	37.619
8.45	1	53.4139	38.8381	9.7405	7.0825	37.529
8.45	2	53.3509	38.8379	9.7290	7.0824	37.369
8.45	3	53.4320	38.8191	9.7438	7.0790	37.644
8.45	median	53.4139	38.8379	9.7405	7.0824	37.531
8.46	1	53.5009	38.9490	9.7359	7.0878	37.361
8.46	2	53.5350	38.8532	9.7421	7.0704	37.787
8.46	3	53.5469	38.8501	9.7443	7.0698	37.830
8.46	median	53.5350	38.8532	9.7421	7.0704	37.787
8.47	1	53.6602	38.9261	9.7397	7.0654	37.851
8.47	2	53.6799	38.9600	9.7433	7.0715	37.783
8.47	3	53.7391	38.9490	9.7540	7.0695	37.973
8.47	median	53.6799	38.9490	9.7433	7.0695	37.822
8.48	1	53.8690	39.0110	9.7536	7.0634	38.086
8.48	2	53.8540	39.0720	9.7509	7.0744	37.834
8.48	3	53.8609	39.0580	9.7521	7.0719	37.899
8.48	median	53.8609	39.0580	9.7521	7.0719	37.899
8.49	1	53.9520	39.1221	9.7435	7.0653	37.906
8.49	2	54.0059	39.1572	9.7532	7.0716	37.921
8.49	3	53.9260	39.1259	9.7388	7.0660	37.826
8.49	median	53.9520	39.1259	9.7435	7.0660	37.893
8.50	1	53.9339	39.3410	9.7199	7.0900	37.093
8.50	2	53.9329	39.2978	9.7197	7.0822	37.241
8.50	3	54.0600	39.2659	9.7426	7.0765	37.675
8.50	median	53.9339	39.2978	9.7199	7.0822	37.244
8.51	1	54.1601	39.4020	9.7404	7.0862	37.456
8.51	2	54.1301	39.4289	9.7350	7.0911	37.285
8.51	3	54.1811	39.3829	9.7442	7.0828	37.576
8.51	median	54.1601	39.4020	9.7404	7.0862	37.456
8.52	1	54.2841	39.4840	9.7376	7.0828	37.482
8.52	2	54.3020	39.4731	9.7408	7.0808	37.566
8.52	3	54.3790	39.5029	9.7547	7.0861	37.660
8.52	median	54.3020	39.4840	9.7408	7.0828	37.528
8.53	1	54.4779	39.6299	9.7486	7.0916	37.467
8.53	2	54.4820	39.5689	9.7493	7.0807	37.688
8.53	3	54.5790	39.5541	9.7666	7.0780	37.985
8.53	median	54.4820	39.5689	9.7493	7.0807	37.688
8.54	1	54.5571	39.7520	9.7377	7.0952	37.243
8.54	2	54.6000	39.7520	9.7454	7.0952	37.352
8.54	3	54.6279	39.7480	9.7504	7.0945	37.436
8.54	median	54.6000	39.7520	9.7454	7.0952	37.352
8.55	1	54.6570	39.7849	9.7354	7.0864	37.381
8.55	2	54.6291	39.7401	9.7304	7.0784	37.466
8.55	3	54.6780	39.7489	9.7391	7.0800	37.558
8.55	median	54.6570	39.7489	9.7354	7.0800	37.506
8.56	1	54.7850	39.7940	9.7380	7.0733	37.673
8.56	2	54.7950	39.8059	9.7398	7.0755	37.655
8.56	3	54.8501	39.8731	9.7496	7.0874	37.562
8.56	median	54.7950	39.8059	9.7398	7.0755	37.655
8.57	1	55.0690	39.8540	9.7635	7.0660	38.176
8.57	2	54.9669	39.8729	9.7454	7.0693	37.855
8.57	3	55.0132	39.8672	9.7536	7.0683	37.991
8.57	median	55.0132	39.8672	9.7536	7.0683	37.991
8.58	1	55.1538	39.9289	9.7548	7.0620	38.131
8.58	2	55.1300	39.9740	9.7506	7.0700	37.915
8.58	3	55.1491	39.9580	9.7540	7.0672	38.018
8.58	median	55.1491	39.9580	9.7540	7.0672	38.018
8.59	1	55.1958	40.0479	9.7374	7.0651	37.824
8.59	2	55.1739	40.0419	9.7335	7.0640	37.790
8.59	3	55.2070	40.0810	9.7394	7.0709	37.739
8.59	median	55.1958	40.0479	9.7374	7.0651	37.824
8.60	1	55.2678	40.1399	9.7300	7.0667	37.688
8.60	2	55.3110	40.1058	9.7376	7.0607	37.913
8.60	3	55.2220	40.1430	9.7220	7.0673	37.563
8.60	median	55.2678	40.1399	9.7300	7.0667	37.688
8.61	1	55.4399	40.3979	9.7403	7.0975	37.236
8.61	2	55.4371	40.2911	9.7398	7.0788	37.591
8.61	3	55.5069	40.3161	9.7520	7.0832	37.678
8.61	median	55.4399	40.3161	9.7403	7.0832	37.513
8.62	1	55.6531	40.4301	9.7529	7.0852	37.652
8.62	2	55.6302	40.4539	9.7489	7.0893	37.516
8.62	3	55.7232	40.4329	9.7652	7.0857	37.816
8.62	median	55.6531	40.4329	9.7529	7.0857	37.642
8.63	1	55.8031	40.4940	9.7556	7.0792	37.807
8.63	2	55.6848	40.4561	9.7349	7.0726	37.642
8.63	3	55.7489	40.5459	9.7461	7.0883	37.496
8.63	median	55.7489	40.4940	9.7461	7.0792	37.672
8.64	1	55.8400	40.5710	9.7374	7.0748	37.635
8.64	2	55.7890	40.5469	9.7285	7.0706	37.591
8.64	3	55.8660	40.5710	9.7419	7.0748	37.699
8.64	median	55.8400	40.5710	9.7374	7.0748	37.635
8.65	1	55.9311	40.6470	9.7333	7.0735	37.602
8.65	2	55.8491	40.6151	9.7190	7.0680	37.507
8.65	3	55.8760	40.5951	9.7237	7.0645	37.642
8.65	median	55.8760	40.6151	9.7237	7.0680	37.574
8.66	1	56.0949	40.6680	9.7418	7.0627	37.933
8.66	2	56.1111	40.7600	9.7447	7.0787	37.662
8.66	3	56.0601	40.7219	9.7358	7.0721	37.665
8.66	median	56.0949	40.7219	9.7418	7.0721	37.750
8.67	1	56.2401	40.8318	9.7424	7.0733	37.735
8.67	2	56.2119	40.7381	9.7376	7.0570	37.985
8.67	3	56.2949	40.8790	9.7519	7.0814	37.711
8.67	median	56.2401	40.8318	9.7424	7.0733	37.735
8.68	1	56.4740	40.9160	9.7595	7.0708	38.025
8.68	2	56.3650	40.8280	9.7407	7.0556	38.056
8.68	3	56.3490	40.8540	9.7379	7.0601	37.929
8.68	median	56.3650	40.8540	9.7407	7.0601	37.968
8.69	1	56.4091	40.9780	9.7238	7.0637	37.659
8.69	2	56.3970	40.9660	9.7217	7.0617	37.668
8.69	3	56.4680	40.9460	9.7339	7.0582	37.909
8.69	median	56.4091	40.9660	9.7238	7.0617	37.698
8.70	1	56.5059	41.0390	9.7206	7.0599	37.688
8.70	2	56.4830	41.0330	9.7167	7.0588	37.654
8.70	3	56.4501	41.0030	9.7110	7.0537	37.672
8.70	median	56.4830	41.0330	9.7167	7.0588	37.654
8.71	1	56.7460	41.2090	9.7421	7.0747	37.703
8.71	2	56.7470	41.2500	9.7423	7.0818	37.568
8.71	3	56.6959	41.2650	9.7335	7.0843	37.395
8.71	median	56.7460	41.2500	9.7421	7.0818	37.565
8.72	1	56.8600	41.2631	9.7372	7.0662	37.800
8.72	2	56.8740	41.3680	9.7396	7.0842	37.483
8.72	3	56.9632	41.2741	9.7549	7.0681	38.013
8.72	median	56.8740	41.2741	9.7396	7.0681	37.797
8.73	1	57.0629	41.4009	9.7486	7.0729	37.830
8.73	2	56.9911	41.4629	9.7364	7.0835	37.452
8.73	3	57.0970	41.4119	9.7544	7.0748	37.875
8.73	median	57.0629	41.4119	9.7486	7.0748	37.793
8.74	1	57.1291	41.4760	9.7355	7.0680	37.741
8.74	2	57.0760	41.5170	9.7265	7.0750	37.477
8.74	3	57.1251	41.5041	9.7348	7.0728	37.637
8.74	median	57.1251	41.5041	9.7348	7.0728	37.637
8.75	1	57.1880	41.5609	9.7259	7.0682	37.601
8.75	2	57.1532	41.5530	9.7199	7.0668	37.543
8.75	3	57.1780	41.5220	9.7242	7.0616	37.705
8.75	median	57.1780	41.5530	9.7242	7.0668	37.604
8.76	1	57.3630	41.6079	9.7359	7.0619	37.865
8.76	2	57.3771	41.6121	9.7383	7.0626	37.885
8.76	3	57.3649	41.6250	9.7362	7.0648	37.813
8.76	median	57.3649	41.6121	9.7362	7.0626	37.856
8.77	1	57.4901	41.7051	9.7331	7.0607	37.849
8.77	2	57.5678	41.7290	9.7463	7.0648	37.956
8.77	3	57.5740	41.6629	9.7474	7.0536	38.190
8.77	median	57.5678	41.7051	9.7463	7.0607	38.036
8.78	1	57.7278	41.7371	9.7502	7.0494	38.312
8.78	2	57.6129	41.7860	9.7308	7.0576	37.877
8.78	3	57.7121	41.7762	9.7476	7.0560	38.146
8.78	median	57.7121	41.7762	9.7476	7.0560	38.146
8.79	1	57.7679	41.9161	9.7327	7.0620	37.818
8.79	2	57.7180	41.8861	9.7243	7.0570	37.797
8.79	3	57.7130	41.8649	9.7235	7.0534	37.856
8.79	median	57.7180	41.8861	9.7243	7.0570	37.797
8.80	1	57.7140	41.9052	9.7041	7.0460	37.725
8.80	2	57.7450	41.9960	9.7093	7.0612	37.502
8.80	3	57.7819	41.9800	9.7155	7.0586	37.641
8.80	median	57.7450	41.9800	9.7093	7.0586	37.553
8.81	1	58.0840	42.1860	9.7467	7.0789	37.687
8.81	2	58.0559	42.1329	9.7420	7.0700	37.793
8.81	3	58.0928	42.1920	9.7482	7.0799	37.688
8.81	median	58.0840	42.1860	9.7467	7.0789	37.687
8.82	1	58.2430	42.1879	9.7491	7.0617	38.056
8.82	2	58.1951	42.2430	9.7411	7.0709	37.763
8.82	3	58.2180	42.2690	9.7449	7.0753	37.731
8.82	median	58.2180	42.2430	9.7449	7.0709	37.817
8.83	1	58.3508	42.3188	9.7441	7.0669	37.884
8.83	2	58.3050	42.2859	9.7365	7.0614	37.883
8.83	3	58.3961	42.2702	9.7517	7.0588	38.150
8.83	median	58.3508	42.2859	9.7441	7.0614	37.991
8.84	1	58.4619	42.4440	9.7386	7.0703	37.740
8.84	2	58.3451	42.4311	9.7191	7.0682	37.505
8.84	3	58.4011	42.3870	9.7284	7.0608	37.780
8.84	median	58.4011	42.4311	9.7284	7.0682	37.636
8.85	1	58.4528	42.4972	9.7176	7.0650	37.546
8.85	2	58.4159	42.4700	9.7114	7.0605	37.545
8.85	3	58.4481	42.4731	9.7168	7.0610	37.612
8.85	median	58.4481	42.4731	9.7168	7.0610	37.612
8.86	1	58.6979	42.5401	9.7388	7.0580	37.982
8.86	2	58.7230	42.5069	9.7430	7.0525	38.150
8.86	3	58.6939	42.5091	9.7382	7.0529	38.074
8.86	median	58.6979	42.5091	9.7388	7.0529	38.082
8.87	1	58.8679	42.5999	9.7430	7.0505	38.189
8.87	2	58.7571	42.6989	9.7246	7.0669	37.608
8.87	3	58.8500	42.5861	9.7400	7.0482	38.191
8.87	median	58.8500	42.5999	9.7400	7.0505	38.146
8.88	1	58.9709	42.6459	9.7371	7.0416	38.280
8.88	2	58.9972	42.6950	9.7414	7.0497	38.182
8.88	3	59.0169	42.6481	9.7447	7.0419	38.382
8.88	median	58.9972	42.6481	9.7414	7.0419	38.335
8.89	1	59.0811	42.7680	9.7313	7.0444	38.142
8.89	2	58.9900	42.8200	9.7163	7.0529	37.763
8.89	3	59.1302	42.7439	9.7394	7.0404	38.336
8.89	median	59.0811	42.7680	9.7313	7.0444	38.142
8.90	1	59.0920	42.9418	9.7138	7.0589	37.611
8.90	2	59.0868	42.9342	9.7129	7.0577	37.621
8.90	3	59.1171	42.9111	9.7179	7.0539	37.766
8.90	median	59.0920	42.9342	9.7138	7.0577	37.634
8.91	1	59.3309	43.0150	9.7337	7.0569	37.932
8.91	2	59.4161	43.1569	9.7476	7.0802	37.674
8.91	3	59.4361	43.0639	9.7509	7.0649	38.019
8.91	median	59.4161	43.0639	9.7476	7.0649	37.972
8.92	1	59.5090	43.1299	9.7390	7.0584	37.977
8.92	2	59.6189	43.2298	9.7569	7.0748	37.911
8.92	3	59.5362	43.1211	9.7434	7.0570	38.067
8.92	median	59.5362	43.1299	9.7434	7.0584	38.040
8.93	1	59.7689	43.2072	9.7587	7.0546	38.331
8.93	2	59.7482	43.2990	9.7553	7.0696	37.989
8.93	3	59.6991	43.2351	9.7473	7.0591	38.081
8.93	median	59.7482	43.2351	9.7553	7.0591	38.195
8.94	1	59.8521	43.2651	9.7484	7.0468	38.338
8.94	2	59.6511	43.4320	9.7156	7.0740	37.342
8.94	3	59.7830	43.2730	9.7371	7.0481	38.152
8.94	median	59.7830	43.2730	9.7371	7.0481	38.152
8.95	1	59.8540	43.3969	9.7294	7.0543	37.922
8.95	2	59.7599	43.4020	9.7141	7.0551	37.689
8.95	3	59.7579	43.3290	9.7138	7.0432	37.917
8.95	median	59.7599	43.3969	9.7141	7.0543	37.705
8.96	1	60.0719	43.4592	9.7455	7.0504	38.226
8.96	2	60.1132	43.5290	9.7522	7.0618	38.098
8.96	3	60.1189	43.4210	9.7532	7.0442	38.457
8.96	median	60.1132	43.4592	9.7522	7.0504	38.321
8.97	1	60.3449	43.4940	9.7660	7.0389	38.743
8.97	2	60.2169	43.6502	9.7452	7.0641	37.954
8.97	3	60.2179	43.4980	9.7454	7.0395	38.439
8.97	median	60.2179	43.4980	9.7454	7.0395	38.439
8.98	1	60.3762	43.6110	9.7484	7.0415	38.442
8.98	2	60.3459	43.7391	9.7435	7.0621	37.969
8.98	3	60.3650	43.6249	9.7465	7.0437	38.372
8.98	median	60.3650	43.6249	9.7465	7.0437	38.372
8.99	1	60.5860	43.6909	9.7584	7.0372	38.669
8.99	2	60.3430	43.7901	9.7193	7.0532	37.800
8.99	3	60.4360	43.6821	9.7343	7.0358	38.354
8.99	median	60.4360	43.6909	9.7343	7.0372	38.326
9.00	1	60.5412	43.8190	9.7321	7.0439	38.164
9.00	2	60.3590	43.8030	9.7028	7.0414	37.796
9.00	3	60.3940	43.7541	9.7084	7.0335	38.031
9.00	median	60.3940	43.8030	9.7084	7.0414	37.876
9.01	1	60.7328	43.9751	9.7437	7.0552	38.107
9.01	2	60.7109	44.0700	9.7402	7.0704	37.760
9.01	3	60.6639	44.0269	9.7326	7.0635	37.787
9.01	median	60.7109	44.0269	9.7402	7.0635	37.895
9.02	1	60.9059	44.0640	9.7478	7.0523	38.222
9.02	2	60.8590	44.0929	9.7403	7.0569	38.025
9.02	3	60.8699	44.0850	9.7420	7.0556	38.075
9.02	median	60.8699	44.0850	9.7420	7.0556	38.075
9.03	1	60.9369	44.1530	9.7302	7.0502	38.013
9.03	2	60.9510	44.2219	9.7325	7.0612	37.831
9.03	3	60.9381	44.1620	9.7304	7.0517	37.987
9.03	median	60.9381	44.1620	9.7304	7.0517	37.987
9.04	1	60.9601	44.3480	9.7104	7.0642	37.459
9.04	2	60.9281	44.2679	9.7053	7.0515	37.635
9.04	3	60.9550	44.2741	9.7096	7.0525	37.676
9.04	median	60.9550	44.2741	9.7096	7.0525	37.676
9.05	1	61.0309	44.3330	9.7027	7.0480	37.666
9.05	2	61.0199	44.3890	9.7009	7.0570	37.465
9.05	3	60.9961	44.3699	9.6971	7.0539	37.471
9.05	median	61.0199	44.3699	9.7009	7.0539	37.525
9.06	1	61.2221	44.4119	9.7140	7.0468	37.850
9.06	2	61.3632	44.4260	9.7364	7.0490	38.125
9.06	3	61.2981	44.4551	9.7261	7.0536	37.888
9.06	median	61.2981	44.4260	9.7261	7.0490	37.978
9.07	1	61.4140	44.4729	9.7210	7.0395	38.092
9.07	2	61.4829	44.5161	9.7319	7.0463	38.114
9.07	3	61.5342	44.4841	9.7400	7.0412	38.329
9.07	median	61.4829	44.4841	9.7319	7.0412	38.214
9.08	1	61.7068	44.6029	9.7450	7.0438	38.349
9.08	2	61.5809	44.6482	9.7251	7.0510	37.925
9.08	3	61.5199	44.5871	9.7154	7.0414	37.975
9.08	median	61.5809	44.6029	9.7251	7.0438	38.066
9.09	1	61.7120	44.7030	9.7224	7.0427	38.049
9.09	2	61.6381	44.7409	9.7107	7.0487	37.766
9.09	3	61.6410	44.6920	9.7112	7.0410	37.924
9.09	median	61.6410	44.7030	9.7112	7.0427	37.890
9.10	1	61.8620	44.7819	9.7270	7.0414	38.140
9.10	2	61.6581	44.8301	9.6950	7.0490	37.537
9.10	3	61.6498	44.7960	9.6937	7.0436	37.624
9.10	median	61.6581	44.7960	9.6950	7.0436	37.643
9.11	1	61.9898	45.0571	9.7282	7.0709	37.581
9.11	2	62.0048	45.0649	9.7305	7.0721	37.590
9.11	3	61.9400	44.9820	9.7204	7.0591	37.700
9.11	median	61.9898	45.0571	9.7282	7.0709	37.581
9.12	1	62.2211	45.0492	9.7411	7.0527	38.119
9.12	2	62.1490	45.0830	9.7298	7.0580	37.855
9.12	3	62.0930	45.0611	9.7210	7.0546	37.797
9.12	median	62.1490	45.0611	9.7298	7.0546	37.921
9.13	1	62.3391	45.1112	9.7373	7.0463	38.190
9.13	2	62.1960	45.1241	9.7149	7.0483	37.833
9.13	3	62.2771	45.1880	9.7276	7.0583	37.818
9.13	median	62.2771	45.1241	9.7276	7.0483	38.013
9.14	1	62.4342	45.3370	9.7288	7.0646	37.712
9.14	2	62.2230	45.3699	9.6959	7.0698	37.145
9.14	3	62.3610	45.3050	9.7174	7.0597	37.646
9.14	median	62.3610	45.3370	9.7174	7.0646	37.551
9.15	1	62.4170	45.3660	9.7073	7.0555	37.585
9.15	2	62.3128	45.4080	9.6911	7.0620	37.229
9.15	3	62.4821	45.3410	9.7175	7.0516	37.806
9.15	median	62.4170	45.3660	9.7073	7.0555	37.585
9.16	1	62.6001	45.3911	9.7170	7.0457	37.914
9.16	2	62.6252	45.4569	9.7209	7.0560	37.768
9.16	3	62.7179	45.4509	9.7353	7.0550	37.991
9.16	median	62.6252	45.4509	9.7209	7.0550	37.787
9.17	1	62.8269	45.5179	9.7289	7.0486	38.026
9.17	2	62.7539	45.6030	9.7176	7.0618	37.608
9.17	3	62.8319	45.4659	9.7297	7.0405	38.196
9.17	median	62.8269	45.5179	9.7289	7.0486	38.026
9.18	1	62.9921	45.5470	9.7324	7.0371	38.301
9.18	2	62.9239	45.6560	9.7219	7.0539	37.823
9.18	3	62.8672	45.5890	9.7131	7.0436	37.900
9.18	median	62.9239	45.5890	9.7219	7.0436	38.025
9.19	1	62.9880	45.7001	9.7086	7.0440	37.828
9.19	2	62.9470	45.7859	9.7023	7.0572	37.481
9.19	3	63.0119	45.7489	9.7123	7.0515	37.734
9.19	median	62.9880	45.7489	9.7086	7.0515	37.681
9.20	1	63.0991	45.8932	9.7070	7.0601	37.491
9.20	2	62.9640	45.8021	9.6862	7.0461	37.469
9.20	3	63.1130	45.8019	9.7092	7.0461	37.795
9.20	median	63.0991	45.8021	9.7070	7.0461	37.764
9.21	1	63.3099	46.0329	9.7207	7.0680	37.531
9.21	2	63.3209	46.0320	9.7224	7.0678	37.559
9.21	3	63.3280	46.0370	9.7235	7.0686	37.559
9.21	median	63.3209	46.0329	9.7224	7.0680	37.555
9.22	1	63.5478	46.0861	9.7341	7.0594	37.888
9.22	2	63.4351	46.2759	9.7169	7.0884	37.082
9.22	3	63.5419	46.1168	9.7332	7.0641	37.784
9.22	median	63.5419	46.1168	9.7332	7.0641	37.784
9.23	1	63.7341	46.2120	9.7406	7.0627	37.916
9.23	2	63.5839	46.2492	9.7177	7.0684	37.481
9.23	3	63.6370	46.2589	9.7258	7.0699	37.566
9.23	median	63.6370	46.2492	9.7258	7.0684	37.595
9.24	1	63.7751	46.3231	9.7238	7.0629	37.674
9.24	2	63.5960	46.3212	9.6965	7.0626	37.294
9.24	3	63.7121	46.2420	9.7142	7.0506	37.778
9.24	median	63.7121	46.3212	9.7142	7.0626	37.544
9.25	1	63.7589	46.3049	9.7028	7.0466	37.695
9.25	2	63.7040	46.3228	9.6944	7.0494	37.521
9.25	3	63.7262	46.3691	9.6978	7.0564	37.433
9.25	median	63.7262	46.3228	9.6978	7.0494	37.569
9.26	1	63.9699	46.3991	9.7163	7.0475	37.869
9.26	2	64.0230	46.4449	9.7243	7.0544	37.847
9.26	3	64.0020	46.3679	9.7212	7.0427	38.032
9.26	median	64.0020	46.3991	9.7212	7.0475	37.938
9.27	1	64.2159	46.5400	9.7306	7.0522	37.980
9.27	2	64.1000	46.6192	9.7131	7.0642	37.498
9.27	3	64.1530	46.5500	9.7211	7.0537	37.816
9.27	median	64.1530	46.5500	9.7211	7.0537	37.816
9.28	1	64.3301	46.6142	9.7261	7.0476	38.006
9.28	2	64.2629	46.7291	9.7159	7.0650	37.522
9.28	3	64.3098	46.6690	9.7230	7.0559	37.800
9.28	median	64.3098	46.6690	9.7230	7.0559	37.800
9.29	1	64.4150	46.6580	9.7160	7.0376	38.058
9.29	2	64.3079	46.7560	9.6998	7.0524	37.539
9.29	3	64.3821	46.7360	9.7110	7.0494	37.756
9.29	median	64.3821	46.7360	9.7110	7.0494	37.756
9.30	1	64.4171	46.7670	9.6978	7.0406	37.741
9.30	2	64.4081	46.8071	9.6965	7.0467	37.603
9.30	3	64.4460	46.7279	9.7022	7.0348	37.917
9.30	median	64.4171	46.7670	9.6978	7.0406	37.741
9.31	1	64.5940	46.9890	9.7060	7.0606	37.467
9.31	2	64.6951	47.1239	9.7212	7.0809	37.288
9.31	3	64.7080	47.0078	9.7231	7.0634	37.655
9.31	median	64.6951	47.0078	9.7212	7.0634	37.628
9.32	1	64.8441	47.0221	9.7207	7.0490	37.902
9.32	2	64.9700	47.1301	9.7396	7.0652	37.853
9.32	3	64.8870	47.0700	9.7271	7.0562	37.852
9.32	median	64.8870	47.0700	9.7271	7.0562	37.852
9.33	1	64.9600	47.1020	9.7163	7.0452	37.914
9.33	2	64.9760	47.1349	9.7187	7.0502	37.850
9.33	3	64.9900	47.1580	9.7208	7.0536	37.813
9.33	median	64.9760	47.1349	9.7187	7.0502	37.850
9.34	1	65.0170	47.2889	9.7021	7.0566	37.490
9.34	2	65.0108	47.3530	9.7012	7.0662	37.290
9.34	3	65.1069	47.3161	9.7155	7.0607	37.600
9.34	median	65.0170	47.3161	9.7021	7.0607	37.410
9.35	1	65.0730	47.3390	9.6921	7.0507	37.463
9.35	2	65.1009	47.3840	9.6962	7.0574	37.391
9.35	3	65.1629	47.2770	9.7055	7.0415	37.833
9.35	median	65.1009	47.3390	9.6962	7.0507	37.521
9.36	1	65.2230	47.4660	9.6960	7.0563	37.409
9.36	2	65.3870	47.5090	9.7204	7.0627	37.630
9.36	3	65.3641	47.5221	9.7170	7.0646	37.545
9.36	median	65.3641	47.5090	9.7170	7.0627	37.582
9.37	1	65.4900	47.4660	9.7130	7.0398	37.973
